Date,Open,High,Low,Close,Adj Close,Volume
2019-09-23,1629.900024,1659.000000,1621.099976,1659.000000,1659.000000,0
2019-09-24,1621.099976,1621.400024,1621.099976,1659.000000,1659.000000,0
2019-09-25,1621.400024,1660.000000,1621.400024,1660.000000,1660.000000,0
2019-09-26,1622.300049,1622.300049,1612.900024,1649.000000,1649.000000,0
2019-09-27,1612.900024,1647.000000,1612.900024,1647.000000,1647.000000,0
2019-09-30,1614.199951,1614.199951,1611.400024,1614.199951,1614.199951,0
2019-10-01,1611.400024,1611.400024,1608.199951,1611.400024,1611.400024,0
2019-10-02,1608.199951,1611.199951,1608.199951,1608.199951,1608.199951,0
2019-10-03,1611.199951,1653.000000,1611.199951,1611.199951,1611.199951,0
2019-10-04,1616.599976,1653.000000,1616.599976,1654.000000,1654.000000,0
2019-10-07,1621.500000,1653.000000,1620.099976,1621.500000,1621.500000,0
2019-10-08,1620.099976,1654.000000,1620.099976,1654.000000,1654.000000,0
2019-10-09,1621.400024,1650.000000,1620.400024,1650.000000,1650.000000,0
2019-10-10,1620.400024,1653.000000,1620.400024,1653.000000,1653.000000,0
2019-10-11,1627.199951,1660.000000,1627.199951,1660.000000,1660.000000,0
2019-10-14,1628.500000,1628.500000,1628.099976,1628.500000,1628.500000,0
2019-10-15,1628.099976,1628.099976,1625.599976,1628.099976,1628.099976,0
2019-10-16,1625.599976,1662.000000,1625.599976,1662.000000,1662.000000,0
2019-10-17,1627.000000,1640.500000,1627.000000,1662.000000,1662.000000,0
2019-10-18,1640.500000,1675.000000,1640.500000,1675.000000,1675.000000,0
2019-10-21,1643.400024,1682.000000,1643.400024,1682.000000,1682.000000,0
2019-10-22,1648.000000,1685.000000,1644.900024,1685.000000,1685.000000,0
2019-10-23,1644.900024,1644.900024,1639.599976,1685.000000,1685.000000,0
2019-10-24,1639.599976,1642.800049,1639.599976,1639.599976,1639.599976,0
2019-10-25,1642.800049,1677.000000,1640.400024,1677.000000,1677.000000,0
2019-10-28,1640.400024,1640.400024,1637.800049,1670.000000,1670.000000,0
2019-10-29,1637.800049,1637.800049,1635.599976,1670.800049,1670.800049,0
2019-10-30,1635.599976,1638.599976,1635.599976,1673.000000,1673.000000,0
2019-10-31,1638.599976,1644.300049,1638.599976,1638.599976,1638.599976,0
2019-11-01,1644.300049,1646.699951,1644.300049,1682.000000,1682.000000,0
2019-11-04,1646.699951,1648.099976,1646.699951,1646.699951,1646.699951,0
2019-11-05,1648.099976,1648.099976,1640.900024,1648.099976,1648.099976,0
2019-11-06,1640.900024,1669.000000,1635.599976,1669.000000,1669.000000,0
2019-11-07,1635.599976,1670.000000,1635.199951,1670.000000,1670.000000,0
2019-11-08,null,null,null,null,null,null
2019-11-11,1627.599976,1627.599976,1627.199951,1663.000000,1663.000000,0
2019-11-12,1627.199951,1627.199951,1626.099976,1664.000000,1664.000000,0
2019-11-13,1626.099976,1626.099976,1624.800049,1626.099976,1626.099976,0
2019-11-14,null,null,null,null,null,null
2019-11-15,1622.000000,1661.000000,1622.000000,1661.000000,1661.000000,0
2019-11-18,1628.099976,1632.400024,1628.099976,1628.099976,1628.099976,0
2019-11-19,1632.400024,1634.900024,1632.400024,1632.400024,1632.400024,0
2019-11-20,1634.900024,1634.900024,1632.000000,1671.000000,1671.000000,0
2019-11-21,1632.000000,1636.099976,1632.000000,1671.000000,1671.000000,0
2019-11-22,1636.099976,1668.000000,1633.199951,1668.000000,1668.000000,0
2019-11-25,1633.199951,1662.000000,1625.699951,1662.000000,1662.000000,0
2019-11-26,1625.699951,1662.000000,1625.699951,1662.000000,1662.000000,0
2019-11-27,1625.800049,1625.800049,1624.500000,1661.000000,1661.000000,0
2019-11-28,1624.500000,1624.500000,1623.800049,1661.000000,1661.000000,0
2019-11-29,1623.800049,1661.000000,1622.900024,1623.800049,1623.800049,0
2019-12-02,1622.900024,1624.400024,1622.900024,1622.900024,1622.900024,0
2019-12-03,1624.400024,1671.000000,1624.400024,1671.000000,1671.000000,0
2019-12-04,1634.500000,1634.500000,1633.800049,1671.000000,1671.000000,0
2019-12-05,1633.800049,1637.099976,1633.800049,1633.800049,1633.800049,0
2019-12-06,1637.099976,1666.000000,1637.099976,1637.099976,1637.099976,0
2019-12-09,1637.300049,1666.000000,1634.300049,1666.000000,1666.000000,0
2019-12-10,1634.300049,1678.000000,1634.300049,1678.000000,1678.000000,0
2019-12-11,1635.900024,1673.000000,1635.599976,1673.000000,1673.000000,0
2019-12-12,1635.599976,1672.000000,1635.599976,1672.000000,1672.000000,0
2019-12-13,1643.199951,1650.000000,1643.199951,1675.000000,1675.000000,0
2019-12-16,1650.000000,1676.000000,1645.099976,1676.000000,1676.000000,0
2019-12-17,1645.099976,1680.000000,1645.099976,1680.000000,1680.000000,0
2019-12-18,1647.500000,1647.500000,1642.500000,1692.000000,1692.000000,0
2019-12-19,1642.500000,1688.000000,1642.500000,1688.000000,1688.000000,0
2019-12-20,1642.599976,1678.000000,1638.099976,1678.000000,1678.000000,0
2019-12-23,1638.099976,1638.099976,1635.699951,1669.000000,1669.000000,0
2019-12-24,1635.699951,1672.000000,1634.300049,1672.000000,1672.000000,0
2019-12-25,1634.300049,1634.300049,1634.300049,1672.000000,1672.000000,0
2019-12-26,1634.300049,1672.000000,1634.300049,1634.300049,1634.300049,0
2019-12-27,1634.300049,1674.000000,1634.300049,1674.000000,1674.000000,0
2019-12-30,1645.699951,1686.000000,1645.699951,1686.000000,1686.000000,0
2019-12-31,1652.199951,1689.000000,1652.199951,1689.000000,1689.000000,0
2020-01-01,1657.900024,1657.900024,1657.900024,1692.000000,1692.000000,0
2020-01-02,1657.900024,1692.000000,1651.099976,1657.900024,1657.900024,0
2020-01-03,1651.099976,1692.000000,1642.900024,1684.000000,1684.000000,0
2020-01-06,1642.900024,1685.000000,1642.900024,1685.000000,1685.000000,0
2020-01-07,1653.900024,1653.900024,1650.699951,1685.000000,1685.000000,0
2020-01-08,1650.699951,1680.000000,1642.500000,1680.000000,1680.000000,0
2020-01-09,1642.500000,1675.000000,1639.000000,1675.000000,1675.000000,0
2020-01-10,1639.000000,1675.000000,1637.300049,1675.000000,1675.000000,0
2020-01-13,1637.300049,1641.400024,1637.300049,1637.300049,1637.300049,0
2020-01-14,1641.400024,1642.900024,1641.400024,1680.000000,1680.000000,0
2020-01-15,1642.900024,1678.000000,1642.900024,1678.000000,1678.000000,0
2020-01-16,1645.599976,1682.000000,1645.599976,1682.000000,1682.000000,0
2020-01-17,1647.500000,1647.500000,1640.500000,1679.000000,1679.000000,0
2020-01-20,1640.500000,1640.500000,1636.199951,1640.500000,1640.500000,0
2020-01-21,1636.199951,1679.000000,1636.199951,1636.199951,1636.199951,0
2020-01-22,1639.400024,1671.000000,1633.900024,1671.000000,1671.000000,0
2020-01-23,1633.900024,1637.099976,1633.900024,1670.000000,1670.000000,0
2020-01-24,1637.099976,1670.000000,1628.800049,1665.000000,1665.000000,0
2020-01-27,1628.800049,1663.000000,1626.900024,1663.000000,1663.000000,0
2020-01-28,1626.900024,1626.900024,1624.800049,1661.000000,1661.000000,0
2020-01-29,1624.800049,1661.000000,1623.400024,1659.000000,1659.000000,0
2020-01-30,1623.400024,1626.699951,1623.400024,1660.000000,1660.000000,0
2020-01-31,1626.699951,1663.000000,1626.699951,1663.000000,1663.000000,0
2020-02-03,1628.800049,1632.699951,1628.800049,1670.000000,1670.000000,0
2020-02-04,1632.699951,1670.000000,1631.400024,1632.699951,1632.699951,0
2020-02-05,1631.400024,1665.000000,1626.500000,1665.000000,1665.000000,0
2020-02-06,1626.500000,1626.500000,1623.300049,1659.000000,1659.000000,0
2020-02-07,1623.300049,1623.300049,1616.099976,1623.300049,1623.300049,0
2020-02-10,1616.099976,1650.000000,1615.800049,1650.000000,1650.000000,0
2020-02-11,1615.800049,1615.800049,1610.000000,1647.000000,1647.000000,0
2020-02-12,1610.000000,1610.000000,1609.900024,1647.000000,1647.000000,0
2020-02-13,1609.900024,1609.900024,1601.699951,1609.900024,1609.900024,0
2020-02-14,1601.699951,1601.699951,1598.800049,1635.000000,1635.000000,0
2020-02-17,1598.800049,1635.000000,1598.800049,1635.000000,1635.000000,0
2020-02-18,1599.099976,1599.099976,1596.699951,1635.000000,1635.000000,0
2020-02-19,1596.699951,1635.000000,1591.699951,1596.699951,1596.699951,0
2020-02-20,1591.699951,1628.000000,1591.699951,1628.000000,1628.000000,0
2020-02-21,1592.500000,1627.000000,1592.500000,1627.000000,1627.000000,0
2020-02-24,1593.900024,1637.000000,1593.900024,1637.000000,1637.000000,0
2020-02-25,1596.099976,1639.000000,1596.099976,1636.000000,1636.000000,0
2020-02-26,1598.599976,1639.000000,1598.599976,1639.000000,1639.000000,0
2020-02-27,1605.699951,1642.000000,1605.699951,1642.000000,1642.000000,0
2020-02-28,1614.900024,1622.199951,1614.900024,1656.000000,1656.000000,0
2020-03-02,1622.199951,1641.099976,1622.199951,1656.000000,1656.000000,0
2020-03-03,1641.099976,1679.000000,1640.599976,1671.109985,1671.109985,0
2020-03-04,1640.599976,1685.000000,1640.599976,1685.000000,1685.000000,0
2020-03-05,1645.500000,1650.900024,1645.500000,1678.000000,1678.000000,0
2020-03-06,1650.900024,1673.500000,1650.900024,1690.000000,1690.000000,0
2020-03-09,1673.500000,1687.500000,1673.500000,1702.000000,1702.000000,0
2020-03-10,1687.500000,1687.500000,1677.599976,1702.000000,1702.000000,0
2020-03-11,1677.599976,1677.599976,1672.900024,1704.000000,1704.000000,0
2020-03-12,1672.900024,1672.900024,1659.099976,1672.900024,1672.900024,0
2020-03-13,1659.099976,1684.000000,1646.900024,1684.000000,1684.000000,0
2020-03-16,1646.900024,1651.400024,1646.900024,1684.000000,1684.000000,0
2020-03-17,1651.400024,1680.000000,1625.400024,1680.000000,1680.000000,0
2020-03-18,1625.400024,1654.000000,1620.000000,1625.400024,1625.400024,0
2020-03-19,1620.000000,1639.000000,1585.599976,1639.000000,1639.000000,0
2020-03-20,1585.599976,1609.000000,1579.500000,1609.000000,1609.000000,0
2020-03-23,1579.500000,1607.000000,1574.800049,1607.000000,1607.000000,0
2020-03-24,1574.800049,1602.900024,1574.800049,1618.000000,1618.000000,0
2020-03-25,1602.900024,1602.900024,1593.599976,1626.000000,1626.000000,0
2020-03-26,1593.599976,1642.000000,1593.599976,1642.000000,1642.000000,0
2020-03-27,1616.500000,1624.400024,1616.500000,1642.000000,1642.000000,0
2020-03-30,1624.400024,1674.000000,1624.400024,1624.400024,1624.400024,0
2020-03-31,1633.500000,1666.000000,1615.500000,1666.000000,1666.000000,0
2020-04-01,1615.500000,1615.500000,1614.599976,1663.000000,1663.000000,0
2020-04-02,1614.599976,1648.000000,1611.000000,1663.000000,1663.000000,0
2020-04-03,1611.000000,1632.000000,1593.099976,1632.000000,1632.000000,0
2020-04-06,1593.099976,1593.199951,1593.099976,1632.000000,1632.000000,0
2020-04-07,1593.199951,1630.000000,1593.199951,1630.000000,1630.000000,0
2020-04-08,1605.000000,1605.000000,1604.000000,1643.000000,1643.000000,0
2020-04-09,1604.000000,1604.000000,1602.199951,1639.000000,1639.000000,0
2020-04-10,1602.199951,1602.199951,1602.199951,1646.000000,1646.000000,0
2020-04-13,1602.199951,1649.000000,1602.199951,1649.000000,1649.000000,0
2020-04-14,1602.199951,1614.699951,1602.199951,1649.000000,1649.000000,0
2020-04-15,1614.699951,1655.000000,1609.099976,1655.000000,1655.000000,0
2020-04-16,1609.099976,1646.000000,1605.000000,1646.000000,1646.000000,0
2020-04-17,1605.000000,1633.000000,1598.400024,1633.000000,1633.000000,0
2020-04-20,1598.400024,1602.599976,1598.400024,1598.400024,1598.400024,0
2020-04-21,1602.599976,1640.000000,1597.900024,1640.000000,1640.000000,0
2020-04-22,1597.900024,1603.599976,1597.900024,1636.000000,1636.000000,0
2020-04-23,1603.599976,1630.000000,1589.300049,1630.000000,1630.000000,0
2020-04-24,1589.300049,1631.000000,1589.300049,1631.000000,1631.000000,0
2020-04-27,1590.699951,1633.000000,1590.699951,1633.000000,1633.000000,0
2020-04-28,1601.000000,1605.599976,1601.000000,1634.000000,1634.000000,0
2020-04-29,1605.599976,1634.000000,1600.800049,1632.000000,1632.000000,0
2020-04-30,1600.800049,1604.599976,1600.800049,1639.000000,1639.000000,0
2020-05-01,1604.599976,1652.000000,1604.599976,1652.000000,1652.000000,0
2020-05-04,1604.599976,1613.099976,1604.599976,1655.000000,1655.000000,0
2020-05-05,1613.099976,1613.099976,1598.900024,1645.000000,1645.000000,0
2020-05-06,1598.900024,1598.900024,1593.599976,1635.000000,1635.000000,0
2020-05-07,1593.599976,1615.000000,1592.000000,1615.000000,1615.000000,0
2020-05-08,1592.000000,1630.000000,1592.000000,1630.000000,1630.000000,0
2020-05-11,1599.699951,1631.000000,1596.000000,1636.000000,1636.000000,0
2020-05-12,1596.000000,1631.000000,1596.000000,1631.000000,1631.000000,0
2020-05-13,1598.400024,1603.000000,1598.400024,1640.000000,1640.000000,0
2020-05-14,1603.000000,1632.000000,1591.900024,1632.000000,1632.000000,0
2020-05-15,1591.900024,1594.699951,1591.900024,1626.000000,1626.000000,0
2020-05-18,1594.699951,1594.900024,1594.699951,1630.000000,1630.000000,0
2020-05-19,1594.900024,1647.000000,1594.900024,1647.000000,1647.000000,0
2020-05-20,1618.400024,1648.000000,1616.199951,1648.000000,1648.000000,0
2020-05-21,1616.199951,1656.000000,1616.199951,1656.000000,1656.000000,0
2020-05-22,1621.000000,1654.000000,1608.599976,1654.000000,1654.000000,0
2020-05-25,1608.599976,1608.599976,1608.099976,1642.000000,1642.000000,0
2020-05-26,1608.099976,1654.000000,1608.099976,1608.099976,1608.099976,0
2020-05-27,1616.400024,1660.000000,1616.400024,1660.000000,1660.000000,0
2020-05-28,1625.900024,1660.000000,1624.300049,1657.000000,1657.000000,0
2020-05-29,1624.300049,1673.000000,1624.300049,1673.000000,1673.000000,0
2020-06-01,1642.900024,1672.000000,1639.199951,1672.000000,1672.000000,0
2020-06-02,1639.199951,1672.000000,1639.199951,1678.000000,1678.000000,0
2020-06-03,1648.900024,1683.000000,1648.900024,1683.000000,1683.000000,0
2020-06-04,1653.699951,1696.000000,1653.699951,1696.000000,1696.000000,0
2020-06-05,1654.199951,1712.000000,1654.199951,1712.000000,1712.000000,0
2020-06-08,1672.800049,1702.000000,1664.199951,1702.000000,1702.000000,0
2020-06-09,1664.199951,1703.000000,1664.199951,1703.000000,1703.000000,0
2020-06-10,1665.800049,1711.000000,1665.800049,1711.000000,1711.000000,0
2020-06-11,1678.699951,1711.000000,1678.699951,1715.000000,1715.000000,0
2020-06-12,1679.699951,1679.699951,1669.000000,1702.000000,1702.000000,0
2020-06-15,1669.000000,1696.000000,1660.400024,1696.000000,1696.000000,0
2020-06-16,1660.400024,1702.000000,1660.400024,1702.000000,1702.000000,0
2020-06-17,1670.900024,1702.000000,1662.000000,1698.000000,1698.000000,0
2020-06-18,1662.000000,1694.000000,1662.000000,1694.000000,1694.000000,0
2020-06-19,1662.000000,1689.000000,1654.300049,1689.000000,1689.000000,0
2020-06-22,1654.300049,1655.500000,1654.300049,1682.250000,1682.250000,0
2020-06-23,1655.500000,1697.000000,1655.500000,1697.000000,1697.000000,0
2020-06-24,1667.400024,1697.000000,1667.400024,1697.000000,1697.000000,0
2020-06-25,1669.900024,1700.000000,1654.900024,1700.000000,1700.000000,0
2020-06-26,1654.900024,1657.699951,1654.900024,1692.000000,1692.000000,0
2020-06-29,1657.699951,1690.000000,1657.699951,1690.000000,1690.000000,0
2020-06-30,1666.500000,1695.000000,1655.099976,1695.000000,1695.000000,0
2020-07-01,1655.099976,1698.000000,1654.500000,1698.000000,1698.000000,0
2020-07-02,1654.500000,1699.000000,1654.500000,1699.000000,1699.000000,0
2020-07-03,1665.699951,1665.699951,1658.599976,1696.000000,1696.000000,0
2020-07-06,1658.599976,1696.000000,1658.599976,1658.599976,1658.599976,0
2020-07-07,1668.199951,1704.000000,1665.500000,1702.189941,1702.189941,0
2020-07-08,1665.500000,1700.000000,1665.500000,1704.000000,1704.000000,0
2020-07-09,1665.900024,1710.000000,1665.900024,1710.000000,1710.000000,0
2020-07-10,1672.099976,1672.099976,1667.900024,1705.000000,1705.000000,0
2020-07-13,1673.099976,1706.000000,1673.099976,1667.900024,1667.900024,0
2020-07-14,1673.099976,1715.000000,1673.099976,1715.000000,1715.000000,0
2020-07-15,1679.500000,1689.800049,1679.500000,1715.000000,1715.000000,0
2020-07-16,1689.800049,1689.800049,1682.900024,1720.000000,1720.000000,0
2020-07-17,1682.900024,1720.000000,1682.900024,1715.000000,1715.000000,0
2020-07-20,1688.199951,1720.000000,1688.199951,1725.000000,1725.000000,0
2020-07-21,1691.800049,1726.000000,1689.500000,1726.000000,1726.000000,0
2020-07-22,1689.500000,1726.000000,1689.500000,1732.000000,1732.000000,0
2020-07-23,1709.400024,1744.000000,1709.400024,1744.000000,1744.000000,0
2020-07-24,1712.199951,1712.199951,1711.400024,1753.000000,1753.000000,0
2020-07-27,1711.400024,1757.000000,1711.400024,1757.000000,1757.000000,0
2020-07-28,1733.000000,1772.000000,1733.000000,1772.000000,1772.000000,0
2020-07-29,1734.800049,1736.099976,1734.800049,1768.000000,1768.000000,0
2020-07-30,1736.099976,1776.000000,1736.099976,1776.000000,1776.000000,0
2020-07-31,1736.199951,1751.900024,1736.199951,1784.000000,1784.000000,0
2020-08-03,1751.900024,1751.900024,1732.800049,1784.000000,1784.000000,0
2020-08-04,1732.800049,1774.000000,1732.800049,1774.000000,1774.000000,0
2020-08-05,1739.599976,1749.500000,1739.599976,1774.000000,1774.000000,0
2020-08-06,1749.500000,1750.599976,1749.500000,1749.500000,1749.500000,0
2020-08-07,1750.599976,1790.000000,1747.599976,1790.000000,1790.000000,0
2020-08-10,1747.599976,1776.000000,1736.199951,1747.599976,1747.599976,0
2020-08-11,1736.199951,1743.599976,1736.199951,1770.000000,1770.000000,0
2020-08-12,1743.599976,1771.000000,1740.900024,1771.000000,1771.000000,0
2020-08-13,1740.900024,1778.000000,1740.900024,1778.000000,1778.000000,0
2020-08-14,1750.599976,1750.599976,1745.599976,1780.000000,1780.000000,0
2020-08-17,1745.599976,1780.000000,1745.599976,1745.599976,1745.599976,0
2020-08-18,1752.199951,1780.000000,1752.199951,1792.000000,1792.000000,0
2020-08-19,1759.400024,1765.199951,1759.400024,1759.400024,1759.400024,0
2020-08-20,1765.199951,1765.199951,1750.400024,1765.199951,1765.199951,0
2020-08-21,1750.400024,1750.400024,1744.800049,1750.400024,1750.400024,0
2020-08-24,1744.800049,1749.000000,1744.800049,1744.800049,1744.800049,0
2020-08-25,1749.000000,1749.000000,1748.300049,1749.000000,1749.000000,0
2020-08-26,1748.300049,1748.300049,1746.199951,1748.300049,1748.300049,0
2020-08-27,1746.199951,1746.199951,1745.000000,1746.199951,1746.199951,0
2020-08-28,1745.000000,1760.199951,1745.000000,1745.000000,1745.000000,0
2020-08-31,1760.199951,1762.199951,1760.199951,1760.199951,1760.199951,0
2020-09-01,1762.199951,1772.699951,1762.199951,1762.199951,1762.199951,0
2020-09-02,1772.699951,1772.699951,1753.400024,1772.699951,1772.699951,0
2020-09-03,1753.400024,1753.400024,1746.199951,1753.400024,1753.400024,0
2020-09-04,1746.199951,1751.300049,1746.199951,1746.199951,1746.199951,0
2020-09-07,1751.300049,1751.300049,1747.099976,1787.000000,1787.000000,0
2020-09-08,1747.099976,1747.099976,1744.500000,1747.099976,1747.099976,0
2020-09-09,1744.500000,1777.000000,1737.599976,1787.000000,1787.000000,0
2020-09-10,1737.599976,1782.000000,1737.599976,1782.000000,1782.000000,0
2020-09-11,1749.900024,1753.099976,1749.900024,1780.000000,1780.000000,0
2020-09-14,1753.099976,1787.000000,1753.099976,1787.000000,1787.000000,0
2020-09-15,1755.500000,1790.000000,1755.500000,1790.000000,1790.000000,0
2020-09-16,1759.199951,1788.000000,1754.800049,1788.000000,1788.000000,0
2020-09-17,1754.800049,1754.800049,1744.199951,1780.000000,1780.000000,0
2020-09-18,1744.199951,1787.000000,1744.199951,1787.000000,1787.000000,0
2020-09-21,1750.400024,1786.000000,1742.500000,1786.000000,1786.000000,0
2020-09-22,1742.500000,1777.000000,1738.300049,1777.000000,1777.000000,0
2020-09-23,1738.300049,1738.300049,1730.500000,1777.000000,1777.000000,0
2020-09-24,1730.500000,1730.500000,1720.400024,1777.000000,1777.000000,0
2020-09-25,1720.400024,1760.000000,1720.400024,1720.400024,1720.400024,0
2020-09-28,1720.800049,1723.000000,1720.800049,1755.000000,1755.000000,0
2020-09-29,1723.000000,1760.000000,1723.000000,1760.000000,1760.000000,0
2020-09-30,1729.000000,1760.000000,1729.000000,1771.000000,1771.000000,0
2020-10-01,1730.900024,1768.000000,1730.900024,1768.000000,1768.000000,0
2020-10-02,1735.599976,1772.000000,1731.199951,1772.000000,1772.000000,0
2020-10-05,1731.199951,1767.000000,1731.199951,1767.000000,1767.000000,0
2020-10-06,1737.000000,1778.000000,1737.000000,1778.000000,1778.000000,0
2020-10-07,1741.099976,1778.000000,1737.900024,1778.000000,1778.000000,0
2020-10-08,1737.900024,1775.000000,1737.900024,1737.900024,1737.900024,0
2020-10-09,1738.400024,1775.000000,1738.400024,1775.000000,1775.000000,0
2020-10-12,1744.599976,1744.599976,1743.900024,1784.000000,1784.000000,0
2020-10-13,1743.900024,1784.000000,1742.800049,1743.900024,1743.900024,0
2020-10-14,1742.800049,1769.000000,1734.400024,1784.000000,1784.000000,0
2020-10-15,1734.400024,1734.400024,1731.800049,1772.000000,1772.000000,0
2020-10-16,1731.800049,1766.000000,1731.800049,1772.000000,1772.000000,0
2020-10-19,1731.800049,1768.000000,1731.800049,1768.000000,1768.000000,0
2020-10-20,1739.400024,1775.000000,1739.400024,1775.000000,1775.000000,0
2020-10-21,1746.199951,1785.000000,1746.199951,1785.000000,1785.000000,0
2020-10-22,1753.300049,1753.300049,1748.800049,1789.000000,1789.000000,0
2020-10-23,1748.800049,1784.000000,1748.800049,1784.000000,1784.000000,0
2020-10-26,1751.300049,1751.300049,1747.400024,1788.000000,1788.000000,0
2020-10-27,1747.400024,1748.000000,1747.400024,1782.000000,1782.000000,0
2020-10-28,1748.000000,1782.000000,1734.500000,1782.000000,1782.000000,0
2020-10-29,1734.500000,1734.500000,1729.900024,1782.000000,1782.000000,0
2020-10-30,1729.900024,1759.000000,1724.900024,1729.900024,1729.900024,0
2020-11-02,1724.900024,1756.000000,1721.900024,1756.000000,1756.000000,0
2020-11-03,1721.900024,1754.000000,1721.900024,1754.000000,1754.000000,0
2020-11-04,1730.000000,1765.000000,1730.000000,1765.000000,1765.000000,0
2020-11-05,1730.000000,1768.000000,1730.000000,1768.000000,1768.000000,0
2020-11-06,1746.099976,1762.400024,1746.099976,1785.000000,1785.000000,0
2020-11-09,1762.400024,1793.000000,1762.400024,1793.000000,1793.000000,0
2020-11-10,1763.800049,1785.000000,1744.300049,1785.000000,1785.000000,0
2020-11-11,1744.300049,1744.300049,1739.400024,1781.000000,1781.000000,0
2020-11-12,1739.400024,1785.000000,1739.400024,1739.400024,1739.400024,0
2020-11-13,1746.000000,1781.000000,1746.000000,1781.000000,1781.000000,0
2020-11-16,1751.599976,1785.000000,1748.800049,1785.000000,1785.000000,0
2020-11-17,1748.800049,1786.000000,1748.800049,1786.000000,1786.000000,0
2020-11-18,1756.199951,1790.000000,1755.099976,1790.000000,1790.000000,0
2020-11-19,1755.099976,1788.000000,1749.300049,1790.000000,1790.000000,0
2020-11-20,1749.300049,1755.599976,1749.300049,1792.000000,1792.000000,0
2020-11-23,1755.599976,1760.099976,1755.599976,1792.000000,1792.000000,0
2020-11-24,1760.099976,1786.000000,1754.400024,1786.000000,1786.000000,0
2020-11-25,1754.400024,1792.000000,1754.400024,1792.000000,1792.000000,0
2020-11-26,1756.900024,1759.699951,1756.900024,1798.000000,1798.000000,0
2020-11-27,1759.699951,1763.000000,1759.699951,1759.699951,1759.699951,0
2020-11-30,1763.000000,1772.500000,1763.000000,1805.000000,1805.000000,0
2020-12-01,1772.500000,1772.500000,1770.099976,1805.000000,1805.000000,0
2020-12-02,1770.099976,1782.199951,1770.099976,1821.000000,1821.000000,0
2020-12-03,1782.199951,1794.199951,1782.199951,1826.000000,1826.000000,0
2020-12-04,1794.199951,1799.900024,1794.199951,1832.000000,1832.000000,0
2020-12-07,1799.900024,1799.900024,1791.699951,1828.000000,1828.000000,0
2020-12-08,1791.699951,1827.000000,1790.699951,1828.000000,1828.000000,0
2020-12-09,1790.699951,1791.699951,1790.699951,1828.000000,1828.000000,0
2020-12-10,1791.699951,1828.000000,1788.000000,1828.000000,1828.000000,0
2020-12-11,1788.000000,1793.099976,1788.000000,1832.000000,1832.000000,0
2020-12-14,1793.099976,1828.000000,1793.099976,1828.000000,1828.000000,0
2020-12-15,1797.900024,1833.000000,1797.900024,1833.000000,1833.000000,0
2020-12-16,1798.599976,1835.000000,1798.599976,1835.000000,1835.000000,0
2020-12-17,1804.199951,1810.400024,1804.199951,1837.000000,1837.000000,0
2020-12-18,1810.400024,1813.099976,1810.400024,1850.000000,1850.000000,0
2020-12-21,1813.099976,1813.099976,1799.199951,1848.000000,1848.000000,0
2020-12-22,1799.199951,1847.000000,1799.199951,1847.000000,1847.000000,0
2020-12-23,1811.199951,1834.000000,1803.599976,1834.000000,1834.000000,0
2020-12-24,1803.599976,1839.000000,1803.599976,1839.000000,1839.000000,0
2020-12-25,1804.000000,1804.000000,1804.000000,1839.000000,1839.000000,0
2020-12-28,1804.000000,1804.099976,1804.000000,1804.000000,1804.000000,0
2020-12-29,1804.099976,1863.000000,1804.099976,1844.000000,1844.000000,0
2020-12-30,1812.000000,1815.900024,1812.000000,1863.000000,1863.000000,0
2020-12-31,1815.900024,1816.000000,1815.900024,1815.900024,1815.900024,0
2021-01-01,1816.000000,1816.000000,1816.000000,1816.000000,1816.000000,0
2021-01-04,1816.000000,1818.699951,1816.000000,1816.000000,1816.000000,0
2021-01-05,1818.699951,1848.000000,1817.199951,1848.000000,1848.000000,0
2021-01-06,1817.199951,1857.000000,1817.199951,1857.000000,1857.000000,0
2021-01-07,1825.699951,1856.000000,1813.500000,1856.000000,1856.000000,0
2021-01-08,1813.500000,1813.500000,1812.300049,1851.000000,1851.000000,0
2021-01-11,1812.300049,1812.300049,1799.800049,1812.300049,1812.300049,0
2021-01-12,1799.800049,1799.800049,1797.300049,1835.000000,1835.000000,0
2021-01-13,1842.000000,1842.000000,1799.300049,1835.000000,1835.000000,0
2021-01-14,1799.300049,1834.000000,1797.599976,1834.000000,1834.000000,0
2021-01-15,1797.599976,1797.599976,1793.099976,1835.000000,1835.000000,0
2021-01-18,1793.099976,1793.099976,1784.400024,1793.099976,1793.099976,0
2021-01-19,1784.400024,1793.599976,1784.400024,1784.400024,1784.400024,0
2021-01-20,1793.599976,1829.000000,1791.300049,1829.000000,1829.000000,0
2021-01-21,1791.300049,1796.300049,1791.300049,1825.000000,1825.000000,0
2021-01-22,1796.300049,1835.000000,1796.300049,1835.000000,1835.000000,0
2021-01-25,1801.500000,1801.500000,1798.400024,1835.000000,1835.000000,0
2021-01-26,1798.400024,1798.400024,1795.400024,1832.000000,1832.000000,0
2021-01-27,1835.000000,1835.000000,1792.300049,1832.000000,1832.000000,0
2021-01-28,1792.300049,1792.300049,1790.099976,1827.000000,1827.000000,0
2021-01-29,1790.099976,1793.599976,1790.099976,1790.099976,1790.099976,0
2021-02-01,1793.599976,1793.599976,1787.000000,1793.599976,1793.599976,0
2021-02-02,1787.000000,1787.000000,1778.599976,1819.000000,1819.000000,0
2021-02-03,1778.599976,1815.000000,1777.099976,1815.000000,1815.000000,0
2021-02-04,1777.099976,1815.000000,1772.500000,1814.000000,1814.000000,0
